index	name	date	distance_km	climb_m
3019	Pendleton	23-8-2014	8.0	457.0
3325	Tryfan Downhill Dash	23-8-2014	1.0	-680.0
2913	Weasdale Horseshoe	23-8-2014	14.0	610.0
3140	Bradbourne	24-8-2014	8.9	259.0
2828	Cnicht	24-8-2014	7.2	564.0
2966	David Bell Memorial - Summer	24-8-2014	5.6	250.0
3369	Grasmere Senior Guides Race	24-8-2014	2.5	270.0
2810	Sheep Fell Over	24-8-2014	5.0	193.0
3245	Tour Of Norland Moor	24-8-2014	10.1	270.0
3441	Barrow	25-8-2014	5.7	435.0
3027	Barrel Inn	26-8-2014	10.4	460.0
3439	Kilnsey Crag	26-8-2014	2.0	124.0
3261	Ennerdale Show	27-8-2014	3.0	200.0
3125	Harrock Hill 4	27-8-2014	8.4	275.0
2945	Inclined To Madness	27-8-2014	10.0	375.0
2936	Ragleth	27-8-2014	4.5	205.0
3437	Peak District Challenge Ultra Gold 90km	29-8-2014	90.0	2800.0
3217	Bellingham Show	30-8-2014	6.4	183.0
2982	Blackshaw Head Fete	30-8-2014	8.9	274.0
3066	Dufton Show	30-8-2014	8.0	460.0
3041	Longshaw Sheepdog Trials	30-8-2014	9.7	305.0
3279	Maesgwm Muddle	30-8-2014	14.0	850.0
3134	Oke Croak	30-8-2014	16.7	628.0
3419	Pendle 3 Peaks	30-8-2014	14.5	825.0
3340	Crowden Horseshoe	31-8-2014	12.9	518.0
3143	Derbyshire Chevin 2	3-9-2014	4.6	183.0
2974	Ilkley Incline	3-9-2014	1.6	171.0
3137	Sourton Tor	3-9-2014	3.9	244.0
2800	Hades Hill	4-9-2014	8.0	360.0
2827	Great Longstone Chase	5-9-2014	7.7	290.0
2843	Ben Nevis	6-9-2014	14.0	1347.0
3196	Clif Bar 10 Peaks - Brecon Beacons Long	6-9-2014	89.0	4800.0
3394	Clif Bar 10 Peaks - Brecon Beacons Short	6-9-2014	58.0	3000.0
3377	Derek Price Memorial Grisedale Horseshoe	6-9-2014	16.0	1525.0
2203	Morrone	6-9-2014	6.1	310.0
3327	Ve3k Vegan English 3000s	6-9-2014	75.0	4500.0
3078	Bradley	7-9-2014	6.0	230.0
3189	Exterminator	7-9-2014	25.7	1290.0
2920	Loweswater Show	7-9-2014	4.2	305.0
3006	Shelf Moor	7-9-2014	9.1	457.0
3263	Stretton Skyline	7-9-2014	30.5	1357.0
2856	Trunce 9	8-9-2014	6.4	170.0
2941	Roseberry Topping	10-9-2014	2.3	217.0
2912	Great Westmorland Trail	13-9-2014	13.0	400.0
3269	Half Peris Horseshoe	13-9-2014	13.7	1372.0
3188	Hodder Valley Show	13-9-2014	6.4	470.0
3201	Nine Edges Endurance	13-9-2014	32.8	893.0
3270	Peris Horseshoe	13-9-2014	28.2	2590.0
3313	Rombalds Romp	13-9-2014	11.3	330.0
2910	St  Boniface Fell	13-9-2014	3.9	235.0
2909	Ventnor Horseshoe	13-9-2014	12.0	443.0
3432	Burnsall	14-9-2014	2.4	244.0
3345	Padfield Plum Fair Scamper	14-9-2014	8.8	320.0
3442	Whitfield Village Fair	14-9-2014	7.6	204.0
2906	Wroxall Round	14-9-2014	21.1	487.0
3297	Yorkshireman Off Road Half Marathon	14-9-2014	24.0	650.0
3296	Yorkshireman Off Road Marathon	14-9-2014	42.0	1000.0
2846	Lantern Pike	20-9-2014	8.0	320.0
3448	Little Long Run	20-9-2014	6.1	249.0
3148	Scafell Pike	20-9-2014	7.2	914.0
2820	Simonside	20-9-2014	11.0	350.0
3348	Three Shires	20-9-2014	20.0	1220.0
3248	Beefys Nab	21-9-2014	4.8	198.0
3096	Dale Head	21-9-2014	7.3	675.0
3433	Embsay	21-9-2014	4.4	244.0
3016	Fat Boys Stanage Struggle	21-9-2014	9.9	355.0
3398	Pendle Memorial	21-9-2014	5.3	310.0
3409	Utterley Butterley	21-9-2014	8.0	260.0
3215	Viking Chase 4 Peaks	21-9-2014	12.9	457.0
3030	Black Mountains	27-9-2014	27.4	1586.0
3050	Eskdale Show	27-9-2014	7.1	312.0
3266	Good Shepherd	27-9-2014	23.0	610.0
3206	Isle Of Man Mountain Race	27-9-2014	23.0	850.0
3214	Isle Of Man Mountain Ultra	27-9-2014	51.0	2500.0
3379	Orton Autumn Fair	27-9-2014	10.0	258.0
3289	Sandstone Trail Race A	27-9-2014	27.5	655.0
3290	Sandstone Trail Race B	27-9-2014	17.0	288.0
2845	Thieveley Pike	27-9-2014	7.0	400.0
3054	Gladstone 9	28-9-2014	14.5	855.0
3260	Powis Arms Bury Ditches	28-9-2014	9.3	395.0
3044	Cancelled Fan Fawr	4-10-2014	3.2	305.0
3344	Longmynd Hike	4-10-2014	80.0	2990.0
3037	Saddleworth Edges	4-10-2014	13.0	350.0
3159	Breidden Hills	5-10-2014	11.0	690.0
3443	Curbar Commotion	5-10-2014	13.5	500.0
3514	Malham Charity Relays	5-10-2014	2.5	100.0
2940	Saltergate - Levisham	5-10-2014	17.0	430.0
3303	Langdale Horseshoe	11-10-2014	21.1	1450.0
3011	Manor Water	11-10-2014	16.0	670.0
3174	Peel Hill Junior Races	11-10-2014	2.5	60.0
3331	Windgather - Cancelled	12-10-2014	21.7	762.0
3356	Withins Skyline	12-10-2014	12.0	300.0
3179	Running Bear Race You To The Summit	18-10-2014	7.0	260.0
3070	Screes	18-10-2014	7.9	475.0
3005	Stuart Learmouth Wirksworth Undulator	18-10-2014	13.5	384.0
3108	Bovey Beauty	19-10-2014	16.0	560.0
2955	Clay Bank West	19-10-2014	6.7	366.0
3106	Buttermere Shepherds Meet	25-10-2014	2.75	300.0
3186	Cringle Hill	25-10-2014	3.0	75.0
3122	Great Whernside	25-10-2014	6.5	475.0
3249	Bronte Way	26-10-2014	13.0	351.0
3362	Grin And Bear It	1-11-2014	25.6	591.0
3469	Really Wild Boar	1-11-2014	8.0	427.0
3056	Shepherds Skyline	1-11-2014	10.0	350.0
3363	Clwydian Hills	2-11-2014	14.4	915.0
2932	Cop Hill	2-11-2014	11.3	274.0
2950	Guisborough 3 Tops	2-11-2014	13.0	655.0
3061	Dunnerdale	8-11-2014	8.0	550.0
3306	Rhobell Fawr	8-11-2014	10.3	562.0
3165	Leg It Round Lathkil	9-11-2014	11.5	290.0
3047	Roaches	9-11-2014	24.1	1128.0
2946	Wadsworth Half Trog	9-11-2014	14.7	427.0
3271	Harriers V Cyclists	15-11-2014	8.5	288.0
3205	Peel Hill	15-11-2014	5.0	156.0
2824	Tour Of Pendle	15-11-2014	27.0	1473.0
3450	Arnside Knott	16-11-2014	8.85	280.0
2953	Commondale Beacon	16-11-2014	14.0	375.0
3451	Drogo 10	16-11-2014	15.5	536.0
2976	Penmaenmawr	22-11-2014	16.1	594.0
3067	Wrekin Wrecker	23-11-2014	12.9	732.0
3107	Kirkbymoor	29-11-2014	10.5	490.0
3098	David Staff Memorial Race	30-11-2014	8.2	366.0
2944	Levisham Limping	30-11-2014	11.2	330.0
2995	Angus Tait 21st Hexhamshire Hobble	7-12-2014	16.8	379.0
3262	Cardington Cracker	7-12-2014	14.5	793.0
3119	Gravy Pud	7-12-2014	8.0	305.0
3207	Slieu Whallian	13-12-2014	5.0	156.0
2952	Eskdale Eureka	14-12-2014	12.6	470.0
3447	Litton Christmas Cracker	14-12-2014	12.2	360.0
2838	Mytholmroyd	14-12-2014	11.3	411.0
2873	Simonside Cairns	14-12-2014	17.7	540.0
3385	Tour De Helvellyn	20-12-2014	60.0	2000.0
3213	Stoop	21-12-2014	8.0	250.0
3002	Turkey Trot	26-12-2014	9.0	500.0
2908	Whinberry Naze	26-12-2014	6.4	229.0
2949	Guisborough Woods	28-12-2014	11.0	414.0
4033	Wansfell	28-12-2014	3.4	405.0
3181	21st Daleside Brewery Auld Lang Syne	31-12-2014	9.6	300.0
3444	Bowstones	31-12-2014	11.0	325.0
3594	Captain Cooks Races	1-1-2015	8.0	318.0
4027	Giants Tooth	1-1-2015	4.8	120.0
3972	Nine Standards	1-1-2015	12.9	549.0
3967	St Johns	1-1-2015	5.0	275.0
3599	Clay Bank East	4-1-2015	9.1	307.0
3899	Peat Pits Wood 1	4-1-2015	8.04	225.0
4036	Scout Scar	4-1-2015	8.0	150.0
3742	Cannock Chase Trig Points	11-1-2015	27.0	500.0
4037	Firbank	11-1-2015	5.5	150.0
3678	Trigger	11-1-2015	32.0	1650.0
3477	Yha king Of The Castle	11-1-2015	2.5	200.0
3747	Box Hill	17-1-2015	12.0	530.0
4040	Giggleswick School	18-1-2015	6.2	135.0
3835	Soreen Stanbury Splash	18-1-2015	12.0	400.0
3964	Ard Whallin	24-1-2015	12.0	750.0
3956	Ashurst Beacon	24-1-2015	9.5	290.0
3729	Blakes Heaven	24-1-2015	8.0	503.0
3895	Craig Yr Allt	24-1-2015	6.0	300.0
3852	Tarren Hendre	24-1-2015	9.7	610.0
3652	Tigger Tor	25-1-2015	15.3	514.0
4041	Whitestone	25-1-2015	6.4	155.0
3683	Wild Night Run	31-1-2015	16.0	362.0
4046	Birkrigg Common	1-2-2015	5.0	170.0
3535	Charnwood Hills	1-2-2015	22.5	393.0
3933	Mickleden Straddle	1-2-2015	23.0	741.0
3953	Titterstone Clee	7-2-2015	4.1	229.0
3531	Wadsworth Trog	7-2-2015	32.2	1220.0
4049	Fairmile	8-2-2015	4.0	430.0
3879	Long Mynd Valleys	8-2-2015	18.5	1372.0
3605	Sidmouth 4 Trigs Challenge	8-2-2015	26.0	914.0
3473	Carnethy 5	14-2-2015	10.0	760.0
3636	Moel Y Ci	14-2-2015	8.0	290.0
3840	Windy Hill	14-2-2015	14.5	390.0
4050	Barbondale	15-2-2015	3.2	358.0
3595	Commondale Beacon	15-2-2015	14.0	375.0
3860	Mr Sparkles Dark un	20-2-2015	8.1	214.0
3554	Bleasdale Circle	21-2-2015	8.0	381.0
3931	Glen Mona	21-2-2015	15.0	750.0
3700	Ilkley Moor	22-2-2015	8.0	401.0
4059	Loughrigg - Silver Howe Chase	22-2-2015	13.7	777.0
4054	Sedbergh School - Winter League	22-2-2015	6.4	140.0
3640	High Peak Marathon	27-2-2015	67.0	1645.0
3686	Inov-8 High Cup Nick	28-2-2015	15.0	460.0
3792	Midgley Moor	28-2-2015	8.0	381.0
3474	Pipe Dream	28-2-2015	8.2	518.0
3723	Cloud Nine	1-3-2015	14.5	381.0
4051	Cunswick Scar	1-3-2015	8.0	185.0
3619	Sedbergh 3 Peaks	3-3-2015	3.6	462.0
3724	Flower Scar	7-3-2015	9.0	470.0
3815	Jarretts January Jaunt	7-3-2015	7.2	457.0
4008	Moel Tryfan	7-3-2015	7.0	198.0
3997	Stan Bradshaw Pendle Round	7-3-2015	16.7	590.0
3818	Brough Law	8-3-2015	8.0	400.0
4053	Cautley, Kendal Winter League	8-3-2015	6.5	663.0
3590	Glaisdale Rigg	8-3-2015	13.7	562.0
3718	Ian Roberts Memorial	8-3-2015	10.3	260.0
3645	Black Combe	14-3-2015	13.0	1000.0
3696	Carding Mill Canter	14-3-2015	7.8	580.0
3798	Haworth Hobble	14-3-2015	51.0	1340.0
3873	David Bell Memorial	15-3-2015	5.6	250.0
3930	Ellan Vannin	15-3-2015	20.3	1045.0
3693	Joe Brown Shops Bwlch Maesgwm 10k	15-3-2015	10.0	467.0
3934	Middle Fell	21-3-2015	10.6	518.0
3848	Yr Aran	21-3-2015	16.1	945.0
3602	Blakey Blitz	22-3-2015	17.0	855.0
4052	Helm Hill - Winter League	22-3-2015	7.7	365.0
4013	Heptonstall	22-3-2015	24.8	966.0
3949	Rivock Edge	22-3-2015	10.9	269.0
3983	Wolfs Pit	22-3-2015	9.0	450.0
3767	Wrekin	22-3-2015	8.8	519.0
4000	Birnam Hill	28-3-2015	7.5	535.0
3772	Boulsworth Bog	28-3-2015	13.2	425.0
3694	Llanbedr To Blaenafon	28-3-2015	26.0	1372.0
3927	Llantysilio	28-3-2015	9.9	640.0
3658	Postponed - Causey Pike	28-3-2015	7.2	543.0
3679	Blubberhouses Moor 25	29-3-2015	39.0	885.0
4001	Deuchary Hill	29-3-2015	19.3	700.0
3884	Don Morrison Memorial Edale Skyline	29-3-2015	34.0	1373.0
4061	Elterwater - Winter League	29-3-2015	4.7	396.0
3491	Exe To Axe	29-3-2015	32.4	1219.0
3925	Lads Leap	29-3-2015	9.5	518.0
3506	Trunce 1	30-3-2015	6.4	170.0
3808	Bunny Run 1	31-3-2015	4.8	100.0
3616	Pete Hartley Memorial Liver Hill	31-3-2015	7.0	250.0
3935	Fron Four	4-4-2015	11.4	716.0
4004	New Dungeon Ghyll	4-4-2015	5.6	640.0
3759	Pendle	4-4-2015	7.3	457.0
3831	Rivington Pike	4-4-2015	5.2	213.0
3569	Sugar Loaf	4-4-2015	11.2	526.0
3603	3 Tops - Guisborough	5-4-2015	13.0	655.0
3146	Not The Peat Pits Wood 2	5-4-2015	7.6	191.0
3809	Bunny Run 2	7-4-2015	4.8	100.0
3548	Loughrigg	8-4-2015	6.4	330.0
3698	Coledale Horseshoe	11-4-2015	13.7	915.0
3929	Creg Ny Baa	11-4-2015	16.0	820.0
3998	Wardle Skyline	11-4-2015	11.3	381.0
4066	Broughton Wood Wobble	12-4-2015	7.3	372.0
4060	Cheviot Horseshoe	12-4-2015	15.2	846.0
3939	Mow Cop	12-4-2015	10.5	400.0
3940	Mynd Mac	12-4-2015	7.25	417.0
3810	Bunny Run 3	14-4-2015	4.8	100.0
3643	Grisedale Grind	15-4-2015	4.0	480.0
3921	Herod Farm	15-4-2015	4.8	335.0
4005	Newtyle	15-4-2015	8.0	350.0
3955	Anniversary Waltz	18-4-2015	18.5	1097.0
3812	Chicken Run	18-4-2015	9.4	322.0
3954	Teenager With Altitude	18-4-2015	24.8	2318.0
3710	West Nab	18-4-2015	9.5	500.0
3534	Y Moelwyn	18-4-2015	16.9	853.0
3727	5 Tors	19-4-2015	12.6	313.0
3586	Maybeck 3 Crosses	19-4-2015	11.0	390.0
3505	Trunce 2	20-4-2015	6.4	170.0
3486	Wrekin Streak	22-4-2015	4.5	247.0
4003	Hartcliff Hill	23-4-2015	4.0	150.0
3612	61st Three Peaks	25-4-2015	37.4	1608.0
3932	Snaefell	25-4-2015	8.0	550.0
4070	Arant Haw	26-4-2015	7.5	400.0
3629	Dale Head Dash	26-4-2015	4.0	400.0
3794	Kinder Downfall	26-4-2015	15.4	600.0
3844	Mynd Dragon	26-4-2015	9.0	500.0
3999	Wirksworth Incline	26-4-2015	6.4	208.0
3624	Masson Hill	28-4-2015	6.5	340.0
3923	Orchan Rocks	28-4-2015	5.4	280.0
3519	Pentyrch	28-4-2015	11.0	488.0
3642	Lords Seat	29-4-2015	8.0	430.0
3909	Chunal	2-5-2015	4.8	305.0
3739	Coniston	2-5-2015	14.0	1065.0
3926	Llangynhafal Loop	2-5-2015	7.6	533.0
4007	Pendle Cloughs	2-5-2015	22.5	1250.0
3975	Red Kite Challenge	2-5-2015	21.0	650.0
3538	Salcombe Coastal Marathon	2-5-2015	42.0	1372.0
3863	Stuc A Chroin 5000	2-5-2015	22.0	1500.0
3465	The Cake Race	2-5-2015	16.0	518.0
3641	Great Hameldon	3-5-2015	9.6	338.0
3986	Y Diafol	3-5-2015	28.0	700.0
3910	Coiners	4-5-2015	12.2	405.0
3911	James Thorn	4-5-2015	8.0	491.0
4021	Natural Ability	4-5-2015	9.9	350.0
3550	Wray Caton Moor	4-5-2015	11.0	335.0
3600	Carlton Challenge	6-5-2015	8.0	360.0
3862	Fo	6-5-2015	6.6	300.0
3800	Lothersdale	6-5-2015	5.8	180.0
3572	Rainow 5	6-5-2015	8.0	229.0
3656	Tigers Todger	6-5-2015	9.6	259.0
2927	Pinhaw Moor	8-5-2015	8.0	213.0
3719	Beast Bach	9-5-2015	10.5	540.0
3646	Bollington Festival 3 Peaks	9-5-2015	9.0	370.0
3703	Buttermere Sailbeck	9-5-2015	15.0	1315.0
3680	Cressbrook Crawl	9-5-2015	10.5	350.0
3720	Preseli Beast	9-5-2015	37.5	1435.0
3846	Preseli Ultrabeast	9-5-2015	50.0	1834.0
3775	Steam Bunny Stomp	9-5-2015	11.3	447.0
4006	Stretton Six Summits	9-5-2015	10.1	990.0
4047	Bluebell Run - Race For The Wild	10-5-2015	7.4	450.0
3504	Trunce 3	11-5-2015	6.4	170.0
3560	Burbage Skyline	12-5-2015	9.3	366.0
3928	Carraghan	12-5-2015	4.0	300.0
3542	Jack Bloor Race	12-5-2015	8.4	350.0
3615	Mearley Clough	12-5-2015	5.6	380.0
3510	Caradoc Classic	13-5-2015	5.6	268.0
3806	Caw	13-5-2015	9.3	550.0
3456	Latrigg	13-5-2015	4.8	290.0
3833	Shining Tor	13-5-2015	10.0	350.0
3765	May Queen	15-5-2015	4.7	200.0
3475	Charlesworth Chase	16-5-2015	8.3	366.0
3878	Fairfield Horseshoe	16-5-2015	14.5	914.0
3816	Mount Famine	16-5-2015	8.0	564.0
3733	Old Counties Tops	16-5-2015	59.0	3050.0
4012	Y Gader	16-5-2015	16.2	915.0
3649	Glaramara	17-5-2015	8.0	700.0
3963	Lantern Pike Dash	17-5-2015	2.0	200.0
3667	Totley Moor	19-5-2015	8.3	440.0
3905	Blackstone Edge	20-5-2015	5.6	366.0
3957	Cautley Horseshoe	20-5-2015	7.54	805.0
3799	Kildwick	20-5-2015	6.0	245.0
3779	Latterbarrow Loop	20-5-2015	4.6	250.0
3585	New Fox & Hounds	20-5-2015	14.5	457.0
3988	Yr Hafod	20-5-2015	10.0	310.0
3530	Hutton Roof Crags	23-5-2015	11.3	397.0
3471	Isle Of Jura	23-5-2015	28.0	2370.0
3660	Helvellyn And The Dodds	24-5-2015	24.0	1337.0
4067	Mynydd Myfyr	24-5-2015	6.5	125.0
3763	Austwick Amble	25-5-2015	13.0	365.0
3726	Bamford Sheepdog Trials	25-5-2015	7.2	305.0
4015	Ilkley Trail	25-5-2015	10.9	213.0
3663	Shutlingsloe	25-5-2015	3.0	270.0
3689	Roseberry Romp	26-5-2015	8.2	320.0
3880	Batch Bash	27-5-2015	4.8	305.0
3868	Harrock Hill 1	27-5-2015	8.4	275.0
4069	Ingleton Scenery	28-5-2015	8.5	270.0
3665	Duddon	30-5-2015	29.0	1830.0
3607	Excalibur	30-5-2015	42.2	1676.0
4025	Malham Kirkby Fell	30-5-2015	6.4	274.0
3839	Wincle Trout	30-5-2015	9.0	300.0
4076	Coniston Gullies	31-5-2015	1.5	900.0
3705	Edenfield	31-5-2015	10.3	477.0
3900	Peat Pits Wood 3	31-5-2015	8.04	225.0
3671	Saddleworth	31-5-2015	4.8	290.0
3503	Trunce 4	1-6-2015	6.4	170.0
3470	Paddys Pole	2-6-2015	6.0	336.0
3634	Blencathra	3-6-2015	13.0	825.0
3523	Boars Head	3-6-2015	13.0	400.0
3699	Calver Peak	3-6-2015	8.0	275.0
3684	Otley Chevin	3-6-2015	4.5	210.0
3574	Hebden Bridge	4-6-2015	9.6	350.0
3732	Hendersons End	4-6-2015	9.4	300.0
3631	Tansley	4-6-2015	6.9	183.0
3781	Castleton	5-6-2015	10.8	458.0
3822	Alwinton	6-6-2015	22.5	884.0
3704	Darrens Dash	6-6-2015	9.6	457.0
3517	Ennerdale Horseshoe	6-6-2015	36.8	2290.0
3866	Glas Tulaichean Uphill	6-6-2015	7.4	670.0
3483	Kelbrook	6-6-2015	5.5	213.0
3721	Pen Y Ghent	6-6-2015	9.5	564.0
3611	Welsh 1000m Peaks	6-6-2015	32.0	2440.0
3541	Wharfedale Trail 1/2 Marathon	6-6-2015	21.0	590.0
4077	Kettlewell	7-6-2015	2.4	183.0
3744	Surrey Hills Race A	7-6-2015	30.0	800.0
3745	Surrey Hills Race B	7-6-2015	16.0	400.0
3746	Surrey Hills Race C	7-6-2015	10.0	200.0
3987	The Yomp	7-6-2015	37.0	1326.0
3743	Brown Wardle	10-6-2015	3.13	261.0
3912	Cross Keys Killer	10-6-2015	6.4	259.0
3464	Holcombe Two Towers	10-6-2015	6.5	400.0
3584	Ossy Oiks	10-6-2015	8.5	525.0
3618	Up The Beast	10-6-2015	7.2	458.0
4071	Kettlewell Anniversary	11-6-2015	8.0	550.0
3659	Walsh Two Lads	11-6-2015	8.4	274.0
4079	Churn Milk Chase	13-6-2015	8.1	218.0
3780	Darren Holloway Memorial Race	13-6-2015	35.5	2515.0
4030	Durisdeer	13-6-2015	14.7	1240.0
3738	Howtown	13-6-2015	21.4	1400.0
3666	Roman Wall Show	13-6-2015	7.1	189.0
3468	Traprain Law	13-6-2015	9.7	210.0
3457	V3k Ultra Skyrunning	13-6-2015	55.0	4000.0
3458	Vegan Carneddau	13-6-2015	21.0	1000.0
3482	Weets	13-6-2015	8.8	550.0
3567	Accelerate Edale Race	14-6-2015	7.6	402.0
4078	Hawkswick Dash	14-6-2015	1.9	193.0
3675	Knowl Hill	14-6-2015	9.7	396.0
3722	Passing Clouds	14-6-2015	15.7	565.0
3993	Sutton Fell	14-6-2015	11.0	260.0
3813	Beacon Batch	16-6-2015	8.0	305.0
3708	Bridestone	16-6-2015	7.5	375.0
3620	Calton	16-6-2015	8.8	244.0
3965	James Coulson Laxey Fell	16-6-2015	13.0	650.0
3864	Ben Sheann	17-6-2015	3.3	390.0
3762	Gill Garth Gallop	17-6-2015	9.8	550.0
3575	Hotfoot Up Famau	17-6-2015	5.6	366.0
4074	Humbleton Fell	17-6-2015	8.5	240.0
3476	Langstrath	17-6-2015	7.5	430.0
3562	Aggies Staircase	18-6-2015	6.4	350.0
3920	Grindleford	18-6-2015	7.2	152.0
3814	Fun On The Fells	19-6-2015	5.0	193.0
3874	John Clarke Memorial Race	19-6-2015	5.0	290.0
3626	Wicken Hill Whizz	19-6-2015	4.5	320.0
3493	Buckden Pike	20-6-2015	6.0	486.0
3463	Chrome Hill	20-6-2015	6.4	213.0
3695	Coity	20-6-2015	8.0	300.0
3754	Darren Jones Clougha Pike	20-6-2015	7.9	400.0
4065	Great Hill	20-6-2015	9.3	480.0
3635	Great Lakes Run	20-6-2015	21.0	2130.0
3717	James Blakeley	20-6-2015	5.0	180.0
3714	Last Drop Loop	20-6-2015	8.5	225.0
3713	Pedol Cwm Pennant	20-6-2015	24.0	1700.0
3681	Peter Brinsley Bosley Fete	20-6-2015	7.5	250.0
3628	Reservoir Bogs	20-6-2015	12.0	450.0
4086	Helm Hill	21-6-2015	5.3	274.0
3702	Settle Hills	21-6-2015	11.3	400.0
3627	Timothy Taylors Tom Tittiman	21-6-2015	6.7	230.0
3825	Windy Gyle	21-6-2015	13.7	549.0
3502	Trunce 5	22-6-2015	6.4	170.0
3561	Riber Run	23-6-2015	6.8	305.0
3563	Eddies Revenge	24-6-2015	6.1	323.0
3869	Harrock Hill 2	24-6-2015	8.4	275.0
3461	Pontesbury	24-6-2015	4.9	354.0
3576	Whorlton Run	24-6-2015	10.0	427.0
3766	Blacka Moor Chase	25-6-2015	10.0	440.0
4044	Kirkby Stephen Sports	26-6-2015	5.0	250.0
3692	Snowdon Twilight - Uphill Only	26-6-2015	8.0	1000.0
3540	Tideswell	26-6-2015	7.1	260.0
3481	Clif Bar 10 Peaks The Lakes Long	27-6-2015	73.0	5600.0
3480	Clif Bar 10 Peaks The Lakes Short	27-6-2015	48.0	3200.0
3479	Clif Bar 10 Peaks Xtreme	27-6-2015	100.0	7600.0
3662	Eldwick Gala	27-6-2015	4.8	168.0
3958	Foel Fras	27-6-2015	19.3	914.0
3980	Whaley Waltz	27-6-2015	9.3	274.0
3526	Arnison Dash	28-6-2015	2.4	300.0
3843	Callow	28-6-2015	8.0	760.0
3673	Cancelled Wharmton Dash	28-6-2015	3.2	183.0
3647	Cronkley	28-6-2015	16.9	535.0
3976	Great Bakewell Pudding Race	28-6-2015	10.4	200.0
4024	Kinder Trog	28-6-2015	25.7	1064.0
3755	Langley Fete	28-6-2015	4.5	198.0
3971	Moel-y-gamelin	28-6-2015	16.0	880.0
3532	North Devon  Aonb Marathon	28-6-2015	42.2	1031.0
3533	North Devon Aonb Half Marathon	28-6-2015	22.0	413.0
3568	Cragg Vale	1-7-2015	6.4	244.0
3793	Hope Wakes	1-7-2015	9.5	451.0
3784	Tebay	1-7-2015	13.0	914.0
3549	Tockholes Evening	2-7-2015	9.4	310.0
3982	Winster	2-7-2015	6.49	177.0
4064	Blackfell	4-7-2015	14.0	700.0
3511	Charmouth Challenge	4-7-2015	12.4	580.0
3518	Chevy Chase	4-7-2015	32.2	1219.0
3669	Dollar	4-7-2015	15.0	960.0
4014	Heptonstall Festival	4-7-2015	9.5	460.0
3657	Moel Siabod	4-7-2015	8.7	700.0
3944	Oakworth Haul	4-7-2015	9.0	250.0
3513	Bampton Sports Day	5-7-2015	8.8	244.0
3735	Great Hucklow	5-7-2015	9.8	340.0
3761	Langdale Gala	5-7-2015	1.9	178.0
3661	Skiddaw	5-7-2015	14.5	823.0
3872	Hathersage Gala	6-7-2015	7.2	325.0
4028	20 Barriers	7-7-2015	8.0	160.0
3758	Saltwell Harriers	7-7-2015	9.0	300.0
3757	Black Rocks	8-7-2015	9.0	250.0
3903	Cancelled - Askham	8-7-2015	15.0	500.0
3592	Guisborough Grunt	8-7-2015	10.0	416.0
3991	Reston Scar Scamper	8-7-2015	6.0	301.0
3801	Rob Shepherds Stirton	8-7-2015	9.0	360.0
3984	Wormstones	8-7-2015	6.4	411.0
3571	Beacon Hill	9-7-2015	9.7	458.0
4011	Bull Hill	9-7-2015	8.8	335.0
4043	Sedbergh Sports	10-7-2015	5.6	400.0
3621	Addingham Gala	11-7-2015	9.5	300.0
3736	Baildon Canter	11-7-2015	5.0	152.0
3977	Bradda Niarbyl	11-7-2015	25.0	1789.0
3859	Charlesworth  Carnival	11-7-2015	5.1	180.0
4075	Kerridge Climb	11-7-2015	1.6	95.0
4038	Pen Y Fan	11-7-2015	5.8	588.0
3472	Tal Y Fan	11-7-2015	12.8	786.0
4091	Thurlstone Chase	11-7-2015	6.4	244.0
4035	Wasdale	11-7-2015	34.0	2750.0
3497	Bollington Nostalgia	12-7-2015	11.4	372.0
3490	Broomhead Chase	12-7-2015	5.6	250.0
4039	Fan Y Big Horseshoe	12-7-2015	16.5	670.0
3529	Peak Forest	12-7-2015	9.7	198.0
3501	Trunce 6	13-7-2015	6.4	170.0
3608	Stoodley Pike	14-7-2015	5.0	213.0
3688	Toms Bransdale Race	14-7-2015	12.0	400.0
3677	Bamford Carnival	15-7-2015	7.25	305.0
3906	Blisco Dash	15-7-2015	8.0	650.0
4048	Stiperstones	15-7-2015	5.1	244.0
3494	Widdop	15-7-2015	11.3	366.0
3922	Hoofstones	18-7-2015	12.9	425.0
3555	Ingleborough	18-7-2015	11.0	600.0
3882	North Bovey Fair	18-7-2015	5.5	260.0
3850	Tyn Lon Volvo International Snowdon Race	18-7-2015	16.1	1006.0
3712	Warton Crag	18-7-2015	9.3	183.0
3990	40th Kentmere Horseshoe	19-7-2015	19.8	1006.0
4016	Coniston Country Fair	19-7-2015	9.7	732.0
3752	Cosdon	19-7-2015	5.2	315.0
4089	Cracoe	19-7-2015	4.2	274.0
3820	Holme Moss	19-7-2015	25.5	1285.0
3596	Cock Howe And Beyond	22-7-2015	11.5	460.0
3566	Green Green Grass Of Home	22-7-2015	7.2	457.0
3870	Harrock Hill 3	22-7-2015	8.4	275.0
3731	Sheldon	23-7-2015	6.4	162.0
3478	Beetham Sports	25-7-2015	9.3	283.0
3764	Ben Rinnes Five Tops	25-7-2015	22.6	1500.0
3682	Bingley Show	25-7-2015	10.6	304.0
3876	Lingmell Dash	25-7-2015	7.2	762.0
3487	Push Up The Pincyn	25-7-2015	10.0	400.0
3974	Turnslack	25-7-2015	12.9	610.0
3583	James Herriot Run	26-7-2015	14.0	305.0
3685	Ravenscar Rumble	28-7-2015	7.5	240.0
3789	Lee Mill	29-7-2015	10.0	332.0
